code,name,sorting,focalGroupId,brand,materialPropertyId,balancingLens,lenti,trafficRestrictions,singleLensOrder,topology,antireflex,color,photocromic,hard,clean,uvAbsorbing,mirrored,polarised,contrastEnhancing,uvThreshold,uvATransmission,uvBTransmission,thicknessreduction,specialThickness,warranty,travellerService,ranges,orderOptionGroupId,trad_fr,display,prix,prog,trad_fr2,gtin
206705,Platinum Hard R 1.5 TRN GEN 8-Emerald,8598,3,,6,1,0,NOT_FOR_NIGHT_DRIVING,YES,ASPHERIC,NONE,,1,NONE,NONE,1,0,0,0,0,0,0,NONE,0,0,0,"[{""geoId"": {""0"": ""14""},""rangeId"": {""0"": ""441""},""combinationTreeId"":{""0"":""21"",""@attributes"":{""prio"":1}}},{""geoId"": {""0"": ""14""},""rangeId"": {""0"": ""442""},""combinationTreeId"":{""0"":""21"",""@attributes"":{""prio"":1}}},{""geoId"": {""0"": ""14""},""rangeId"": {""0"": ""443""},""combinationTreeId"":{""0"":""21"",""@attributes"":{""prio"":1}}},{""geoId"": {""0"": ""14""},""rangeId"": {""0"": ""444""},""combinationTreeId"":{""0"":""21"",""@attributes"":{""prio"":1}}},{""geoId"": {""0"": ""14""},""rangeId"": {""0"": ""714""},""combinationTreeId"":{""0"":""21"",""@attributes"":{""prio"":1}}},{""geoId"": {""0"": ""14""},""rangeId"": {""0"": ""715""},""combinationTreeId"":{""0"":""21"",""@attributes"":{""prio"":1}}},{""geoId"": {""0"": ""14""},""rangeId"": {""0"": ""924""},""combinationTreeId"":{""0"":""21"",""@attributes"":{""prio"":1}}},{""geoId"": {""0"": ""14""},""rangeId"": {""0"": ""925""},""combinationTreeId"":{""0"":""21"",""@attributes"":{""prio"":1}}},{""geoId"": {""0"": ""14""},""rangeId"": {""0"": ""926""},""combinationTreeId"":{""0"":""21"",""@attributes"":{""prio"":1}}},{""geoId"": {""0"": ""14""},""rangeId"": {""0"": ""927""},""combinationTreeId"":{""0"":""21"",""@attributes"":{""prio"":1}}}]",1,"Platinium 1,5 Transition Émeraude Long",X,48,0,"Platinium 1,5 Transition Émeraude Long",3.66612E+12
206706,Platinum Hard S 1.5 TRN GEN 8-Emerald,8597,3,,6,1,0,NOT_FOR_NIGHT_DRIVING,YES,ASPHERIC,NONE,,1,NONE,NONE,1,0,0,0,0,0,0,NONE,0,0,0,"[{""geoId"": {""0"": ""15""},""rangeId"": {""0"": ""441""},""combinationTreeId"":{""0"":""21"",""@attributes"":{""prio"":1}}},{""geoId"": {""0"": ""15""},""rangeId"": {""0"": ""442""},""combinationTreeId"":{""0"":""21"",""@attributes"":{""prio"":1}}},{""geoId"": {""0"": ""15""},""rangeId"": {""0"": ""443""},""combinationTreeId"":{""0"":""21"",""@attributes"":{""prio"":1}}},{""geoId"": {""0"": ""15""},""rangeId"": {""0"": ""444""},""combinationTreeId"":{""0"":""21"",""@attributes"":{""prio"":1}}},{""geoId"": {""0"": ""15""},""rangeId"": {""0"": ""714""},""combinationTreeId"":{""0"":""21"",""@attributes"":{""prio"":1}}},{""geoId"": {""0"": ""15""},""rangeId"": {""0"": ""715""},""combinationTreeId"":{""0"":""21"",""@attributes"":{""prio"":1}}},{""geoId"": {""0"": ""15""},""rangeId"": {""0"": ""924""},""combinationTreeId"":{""0"":""21"",""@attributes"":{""prio"":1}}},{""geoId"": {""0"": ""15""},""rangeId"": {""0"": ""925""},""combinationTreeId"":{""0"":""21"",""@attributes"":{""prio"":1}}},{""geoId"": {""0"": ""15""},""rangeId"": {""0"": ""926""},""combinationTreeId"":{""0"":""21"",""@attributes"":{""prio"":1}}},{""geoId"": {""0"": ""15""},""rangeId"": {""0"": ""927""},""combinationTreeId"":{""0"":""21"",""@attributes"":{""prio"":1}}}]",1,"Platinium 1,5 Transition Émeraude Moyen",X,48,0,"Platinium 1,5 Transition Émeraude Moyen",3.66612E+12
206707,Platinum Hard E 1.5 TRN GEN 8-Emerald,8596,3,,6,1,0,NOT_FOR_NIGHT_DRIVING,YES,ASPHERIC,NONE,,1,NONE,NONE,1,0,0,0,0,0,0,NONE,0,0,0,"[{""geoId"": {""0"": ""16""},""rangeId"": {""0"": ""441""},""combinationTreeId"":{""0"":""21"",""@attributes"":{""prio"":1}}},{""geoId"": {""0"": ""16""},""rangeId"": {""0"": ""442""},""combinationTreeId"":{""0"":""21"",""@attributes"":{""prio"":1}}},{""geoId"": {""0"": ""16""},""rangeId"": {""0"": ""443""},""combinationTreeId"":{""0"":""21"",""@attributes"":{""prio"":1}}},{""geoId"": {""0"": ""16""},""rangeId"": {""0"": ""444""},""combinationTreeId"":{""0"":""21"",""@attributes"":{""prio"":1}}},{""geoId"": {""0"": ""16""},""rangeId"": {""0"": ""714""},""combinationTreeId"":{""0"":""21"",""@attributes"":{""prio"":1}}},{""geoId"": {""0"": ""16""},""rangeId"": {""0"": ""715""},""combinationTreeId"":{""0"":""21"",""@attributes"":{""prio"":1}}},{""geoId"": {""0"": ""16""},""rangeId"": {""0"": ""924""},""combinationTreeId"":{""0"":""21"",""@attributes"":{""prio"":1}}},{""geoId"": {""0"": ""16""},""rangeId"": {""0"": ""925""},""combinationTreeId"":{""0"":""21"",""@attributes"":{""prio"":1}}},{""geoId"": {""0"": ""16""},""rangeId"": {""0"": ""926""},""combinationTreeId"":{""0"":""21"",""@attributes"":{""prio"":1}}},{""geoId"": {""0"": ""16""},""rangeId"": {""0"": ""927""},""combinationTreeId"":{""0"":""21"",""@attributes"":{""prio"":1}}}]",1,"Platinium 1,5 Transition Émeraude Court",X,48,0,"Platinium 1,5 Transition Émeraude Court",3.66612E+12
206708,Platinum Hard U 1.5 TRN GEN 8-Emerald,8595,3,,6,1,0,NOT_FOR_NIGHT_DRIVING,YES,ASPHERIC,NONE,,1,NONE,NONE,1,0,0,0,0,0,0,NONE,0,0,0,"[{""geoId"": {""0"": ""31""},""rangeId"": {""0"": ""441""},""combinationTreeId"":{""0"":""21"",""@attributes"":{""prio"":1}}},{""geoId"": {""0"": ""31""},""rangeId"": {""0"": ""442""},""combinationTreeId"":{""0"":""21"",""@attributes"":{""prio"":1}}},{""geoId"": {""0"": ""31""},""rangeId"": {""0"": ""443""},""combinationTreeId"":{""0"":""21"",""@attributes"":{""prio"":1}}},{""geoId"": {""0"": ""31""},""rangeId"": {""0"": ""444""},""combinationTreeId"":{""0"":""21"",""@attributes"":{""prio"":1}}},{""geoId"": {""0"": ""31""},""rangeId"": {""0"": ""714""},""combinationTreeId"":{""0"":""21"",""@attributes"":{""prio"":1}}},{""geoId"": {""0"": ""31""},""rangeId"": {""0"": ""715""},""combinationTreeId"":{""0"":""21"",""@attributes"":{""prio"":1}}},{""geoId"": {""0"": ""31""},""rangeId"": {""0"": ""924""},""combinationTreeId"":{""0"":""21"",""@attributes"":{""prio"":1}}},{""geoId"": {""0"": ""31""},""rangeId"": {""0"": ""925""},""combinationTreeId"":{""0"":""21"",""@attributes"":{""prio"":1}}},{""geoId"": {""0"": ""31""},""rangeId"": {""0"": ""926""},""combinationTreeId"":{""0"":""21"",""@attributes"":{""prio"":1}}},{""geoId"": {""0"": ""31""},""rangeId"": {""0"": ""927""},""combinationTreeId"":{""0"":""21"",""@attributes"":{""prio"":1}}}]",1,"Platinium 1,5 Transition Émeraude Très Court",X,48,0,"Platinium 1,5 Transition Émeraude Très Court",3.66612E+12
206705,Platinum Hard R 1.5 TRN GEN 8-Emerald,4358,3,,6,1,0,NOT_FOR_NIGHT_DRIVING,YES,ASPHERIC,NONE,,1,NONE,NONE,1,0,0,0,0,0,0,NONE,0,0,0,"[{""geoId"": {""0"": ""14""},""rangeId"": {""0"": ""441""},""combinationTreeId"":{""0"":""21"",""@attributes"":{""prio"":1}}},{""geoId"": {""0"": ""14""},""rangeId"": {""0"": ""442""},""combinationTreeId"":{""0"":""21"",""@attributes"":{""prio"":1}}},{""geoId"": {""0"": ""14""},""rangeId"": {""0"": ""443""},""combinationTreeId"":{""0"":""21"",""@attributes"":{""prio"":1}}},{""geoId"": {""0"": ""14""},""rangeId"": {""0"": ""444""},""combinationTreeId"":{""0"":""21"",""@attributes"":{""prio"":1}}},{""geoId"": {""0"": ""14""},""rangeId"": {""0"": ""714""},""combinationTreeId"":{""0"":""21"",""@attributes"":{""prio"":1}}},{""geoId"": {""0"": ""14""},""rangeId"": {""0"": ""715""},""combinationTreeId"":{""0"":""21"",""@attributes"":{""prio"":1}}},{""geoId"": {""0"": ""14""},""rangeId"": {""0"": ""924""},""combinationTreeId"":{""0"":""21"",""@attributes"":{""prio"":1}}},{""geoId"": {""0"": ""14""},""rangeId"": {""0"": ""925""},""combinationTreeId"":{""0"":""21"",""@attributes"":{""prio"":1}}},{""geoId"": {""0"": ""14""},""rangeId"": {""0"": ""926""},""combinationTreeId"":{""0"":""21"",""@attributes"":{""prio"":1}}},{""geoId"": {""0"": ""14""},""rangeId"": {""0"": ""927""},""combinationTreeId"":{""0"":""21"",""@attributes"":{""prio"":1}}}]",1,"Elysium 1,5 Transition Émeraude Long",X,68,0,"Elysium 1,5 Transition Émeraude Long",3.66612E+12
206706,Platinum Hard S 1.5 TRN GEN 8-Emerald,4357,3,,6,1,0,NOT_FOR_NIGHT_DRIVING,YES,ASPHERIC,NONE,,1,NONE,NONE,1,0,0,0,0,0,0,NONE,0,0,0,"[{""geoId"": {""0"": ""15""},""rangeId"": {""0"": ""441""},""combinationTreeId"":{""0"":""21"",""@attributes"":{""prio"":1}}},{""geoId"": {""0"": ""15""},""rangeId"": {""0"": ""442""},""combinationTreeId"":{""0"":""21"",""@attributes"":{""prio"":1}}},{""geoId"": {""0"": ""15""},""rangeId"": {""0"": ""443""},""combinationTreeId"":{""0"":""21"",""@attributes"":{""prio"":1}}},{""geoId"": {""0"": ""15""},""rangeId"": {""0"": ""444""},""combinationTreeId"":{""0"":""21"",""@attributes"":{""prio"":1}}},{""geoId"": {""0"": ""15""},""rangeId"": {""0"": ""714""},""combinationTreeId"":{""0"":""21"",""@attributes"":{""prio"":1}}},{""geoId"": {""0"": ""15""},""rangeId"": {""0"": ""715""},""combinationTreeId"":{""0"":""21"",""@attributes"":{""prio"":1}}},{""geoId"": {""0"": ""15""},""rangeId"": {""0"": ""924""},""combinationTreeId"":{""0"":""21"",""@attributes"":{""prio"":1}}},{""geoId"": {""0"": ""15""},""rangeId"": {""0"": ""925""},""combinationTreeId"":{""0"":""21"",""@attributes"":{""prio"":1}}},{""geoId"": {""0"": ""15""},""rangeId"": {""0"": ""926""},""combinationTreeId"":{""0"":""21"",""@attributes"":{""prio"":1}}},{""geoId"": {""0"": ""15""},""rangeId"": {""0"": ""927""},""combinationTreeId"":{""0"":""21"",""@attributes"":{""prio"":1}}}]",1,"Elysium 1,5 Transition Émeraude Moyen",X,68,0,"Elysium 1,5 Transition Émeraude Moyen",3.66612E+12
206707,Platinum Hard E 1.5 TRN GEN 8-Emerald,4356,3,,6,1,0,NOT_FOR_NIGHT_DRIVING,YES,ASPHERIC,NONE,,1,NONE,NONE,1,0,0,0,0,0,0,NONE,0,0,0,"[{""geoId"": {""0"": ""16""},""rangeId"": {""0"": ""441""},""combinationTreeId"":{""0"":""21"",""@attributes"":{""prio"":1}}},{""geoId"": {""0"": ""16""},""rangeId"": {""0"": ""442""},""combinationTreeId"":{""0"":""21"",""@attributes"":{""prio"":1}}},{""geoId"": {""0"": ""16""},""rangeId"": {""0"": ""443""},""combinationTreeId"":{""0"":""21"",""@attributes"":{""prio"":1}}},{""geoId"": {""0"": ""16""},""rangeId"": {""0"": ""444""},""combinationTreeId"":{""0"":""21"",""@attributes"":{""prio"":1}}},{""geoId"": {""0"": ""16""},""rangeId"": {""0"": ""714""},""combinationTreeId"":{""0"":""21"",""@attributes"":{""prio"":1}}},{""geoId"": {""0"": ""16""},""rangeId"": {""0"": ""715""},""combinationTreeId"":{""0"":""21"",""@attributes"":{""prio"":1}}},{""geoId"": {""0"": ""16""},""rangeId"": {""0"": ""924""},""combinationTreeId"":{""0"":""21"",""@attributes"":{""prio"":1}}},{""geoId"": {""0"": ""16""},""rangeId"": {""0"": ""925""},""combinationTreeId"":{""0"":""21"",""@attributes"":{""prio"":1}}},{""geoId"": {""0"": ""16""},""rangeId"": {""0"": ""926""},""combinationTreeId"":{""0"":""21"",""@attributes"":{""prio"":1}}},{""geoId"": {""0"": ""16""},""rangeId"": {""0"": ""927""},""combinationTreeId"":{""0"":""21"",""@attributes"":{""prio"":1}}}]",1,"Elysium 1,5 Transition Émeraude Court",X,68,0,"Elysium 1,5 Transition Émeraude Court",3.66612E+12
206708,Platinum Hard U 1.5 TRN GEN 8-Emerald,4355,3,,6,1,0,NOT_FOR_NIGHT_DRIVING,YES,ASPHERIC,NONE,,1,NONE,NONE,1,0,0,0,0,0,0,NONE,0,0,0,"[{""geoId"": {""0"": ""31""},""rangeId"": {""0"": ""441""},""combinationTreeId"":{""0"":""21"",""@attributes"":{""prio"":1}}},{""geoId"": {""0"": ""31""},""rangeId"": {""0"": ""442""},""combinationTreeId"":{""0"":""21"",""@attributes"":{""prio"":1}}},{""geoId"": {""0"": ""31""},""rangeId"": {""0"": ""443""},""combinationTreeId"":{""0"":""21"",""@attributes"":{""prio"":1}}},{""geoId"": {""0"": ""31""},""rangeId"": {""0"": ""444""},""combinationTreeId"":{""0"":""21"",""@attributes"":{""prio"":1}}},{""geoId"": {""0"": ""31""},""rangeId"": {""0"": ""714""},""combinationTreeId"":{""0"":""21"",""@attributes"":{""prio"":1}}},{""geoId"": {""0"": ""31""},""rangeId"": {""0"": ""715""},""combinationTreeId"":{""0"":""21"",""@attributes"":{""prio"":1}}},{""geoId"": {""0"": ""31""},""rangeId"": {""0"": ""924""},""combinationTreeId"":{""0"":""21"",""@attributes"":{""prio"":1}}},{""geoId"": {""0"": ""31""},""rangeId"": {""0"": ""925""},""combinationTreeId"":{""0"":""21"",""@attributes"":{""prio"":1}}},{""geoId"": {""0"": ""31""},""rangeId"": {""0"": ""926""},""combinationTreeId"":{""0"":""21"",""@attributes"":{""prio"":1}}},{""geoId"": {""0"": ""31""},""rangeId"": {""0"": ""927""},""combinationTreeId"":{""0"":""21"",""@attributes"":{""prio"":1}}}]",1,"Elysium 1,5 Transition Émeraude Très Court",X,68,0,"Elysium 1,5 Transition Émeraude Très Court",3.66612E+12
206709,Omega R 1.5 TRN GEN 8-Emerald,5558,3,,40,1,0,,YES,ASPHERIC,NONE,,1,NONE,NONE,1,0,0,0,0,0,0,NONE,0,0,0,"[{""geoId"": {""0"": ""14""},""rangeId"": {""0"": ""331""},""combinationTreeId"":{""0"":""21"",""@attributes"":{""prio"":1}}},{""geoId"": {""0"": ""14""},""rangeId"": {""0"": ""332""},""combinationTreeId"":{""0"":""21"",""@attributes"":{""prio"":1}}},{""geoId"": {""0"": ""14""},""rangeId"": {""0"": ""333""},""combinationTreeId"":{""0"":""21"",""@attributes"":{""prio"":1}}},{""geoId"": {""0"": ""14""},""rangeId"": {""0"": ""334""},""combinationTreeId"":{""0"":""21"",""@attributes"":{""prio"":1}}},{""geoId"": {""0"": ""14""},""rangeId"": {""0"": ""341""},""combinationTreeId"":{""0"":""21"",""@attributes"":{""prio"":1}}},{""geoId"": {""0"": ""14""},""rangeId"": {""0"": ""342""},""combinationTreeId"":{""0"":""21"",""@attributes"":{""prio"":1}}},{""geoId"": {""0"": ""14""},""rangeId"": {""0"": ""421""},""combinationTreeId"":{""0"":""21"",""@attributes"":{""prio"":1}}},{""geoId"": {""0"": ""14""},""rangeId"": {""0"": ""422""},""combinationTreeId"":{""0"":""21"",""@attributes"":{""prio"":1}}},{""geoId"": {""0"": ""14""},""rangeId"": {""0"": ""423""},""combinationTreeId"":{""0"":""21"",""@attributes"":{""prio"":1}}},{""geoId"": {""0"": ""14""},""rangeId"": {""0"": ""424""},""combinationTreeId"":{""0"":""21"",""@attributes"":{""prio"":1}}}]",1,"Omega 1,5 Transition Émeraude Long",X,56,0,"Omega 1,5 Transition Émeraude Long",3.66612E+12
206710,Omega S 1.5 TRN GEN 8-Emerald,5557,3,,40,1,0,,YES,ASPHERIC,NONE,,1,NONE,NONE,1,0,0,0,0,0,0,NONE,0,0,0,"[{""geoId"": {""0"": ""15""},""rangeId"": {""0"": ""331""},""combinationTreeId"":{""0"":""21"",""@attributes"":{""prio"":1}}},{""geoId"": {""0"": ""15""},""rangeId"": {""0"": ""332""},""combinationTreeId"":{""0"":""21"",""@attributes"":{""prio"":1}}},{""geoId"": {""0"": ""15""},""rangeId"": {""0"": ""333""},""combinationTreeId"":{""0"":""21"",""@attributes"":{""prio"":1}}},{""geoId"": {""0"": ""15""},""rangeId"": {""0"": ""334""},""combinationTreeId"":{""0"":""21"",""@attributes"":{""prio"":1}}},{""geoId"": {""0"": ""15""},""rangeId"": {""0"": ""341""},""combinationTreeId"":{""0"":""21"",""@attributes"":{""prio"":1}}},{""geoId"": {""0"": ""15""},""rangeId"": {""0"": ""342""},""combinationTreeId"":{""0"":""21"",""@attributes"":{""prio"":1}}},{""geoId"": {""0"": ""15""},""rangeId"": {""0"": ""421""},""combinationTreeId"":{""0"":""21"",""@attributes"":{""prio"":1}}},{""geoId"": {""0"": ""15""},""rangeId"": {""0"": ""422""},""combinationTreeId"":{""0"":""21"",""@attributes"":{""prio"":1}}},{""geoId"": {""0"": ""15""},""rangeId"": {""0"": ""423""},""combinationTreeId"":{""0"":""21"",""@attributes"":{""prio"":1}}},{""geoId"": {""0"": ""15""},""rangeId"": {""0"": ""424""},""combinationTreeId"":{""0"":""21"",""@attributes"":{""prio"":1}}}]",1,"Omega 1,5 Transition Émeraude Moyen",X,56,0,"Omega 1,5 Transition Émeraude Moyen",3.66612E+12
206711,Omega E 1.5 TRN GEN 8-Emerald,5556,3,,40,1,0,,YES,ASPHERIC,NONE,,1,NONE,NONE,1,0,0,0,0,0,0,NONE,0,0,0,"[{""geoId"": {""0"": ""16""},""rangeId"": {""0"": ""331""},""combinationTreeId"":{""0"":""21"",""@attributes"":{""prio"":1}}},{""geoId"": {""0"": ""16""},""rangeId"": {""0"": ""332""},""combinationTreeId"":{""0"":""21"",""@attributes"":{""prio"":1}}},{""geoId"": {""0"": ""16""},""rangeId"": {""0"": ""333""},""combinationTreeId"":{""0"":""21"",""@attributes"":{""prio"":1}}},{""geoId"": {""0"": ""16""},""rangeId"": {""0"": ""334""},""combinationTreeId"":{""0"":""21"",""@attributes"":{""prio"":1}}},{""geoId"": {""0"": ""16""},""rangeId"": {""0"": ""341""},""combinationTreeId"":{""0"":""21"",""@attributes"":{""prio"":1}}},{""geoId"": {""0"": ""16""},""rangeId"": {""0"": ""342""},""combinationTreeId"":{""0"":""21"",""@attributes"":{""prio"":1}}},{""geoId"": {""0"": ""16""},""rangeId"": {""0"": ""421""},""combinationTreeId"":{""0"":""21"",""@attributes"":{""prio"":1}}},{""geoId"": {""0"": ""16""},""rangeId"": {""0"": ""422""},""combinationTreeId"":{""0"":""21"",""@attributes"":{""prio"":1}}},{""geoId"": {""0"": ""16""},""rangeId"": {""0"": ""423""},""combinationTreeId"":{""0"":""21"",""@attributes"":{""prio"":1}}},{""geoId"": {""0"": ""16""},""rangeId"": {""0"": ""424""},""combinationTreeId"":{""0"":""21"",""@attributes"":{""prio"":1}}}]",1,"Omega 1,5 Transition Émeraude Court",X,56,0,"Omega 1,5 Transition Émeraude Court",3.66612E+12
206712,Omega U 1.5 TRN GEN 8-Emerald,5555,3,,40,1,0,,YES,ASPHERIC,NONE,,1,NONE,NONE,1,0,0,0,0,0,0,NONE,0,0,0,"[{""geoId"": {""0"": ""31""},""rangeId"": {""0"": ""381""},""combinationTreeId"":{""0"":""20"",""@attributes"":{""prio"":1}}},{""geoId"": {""0"": ""31""},""rangeId"": {""0"": ""382""},""combinationTreeId"":{""0"":""20"",""@attributes"":{""prio"":1}}},{""geoId"": {""0"": ""31""},""rangeId"": {""0"": ""383""},""combinationTreeId"":{""0"":""20"",""@attributes"":{""prio"":1}}},{""geoId"": {""0"": ""31""},""rangeId"": {""0"": ""384""},""combinationTreeId"":{""0"":""20"",""@attributes"":{""prio"":1}}},{""geoId"": {""0"": ""31""},""rangeId"": {""0"": ""385""},""combinationTreeId"":{""0"":""20"",""@attributes"":{""prio"":1}}},{""geoId"": {""0"": ""31""},""rangeId"": {""0"": ""386""},""combinationTreeId"":{""0"":""20"",""@attributes"":{""prio"":1}}},{""geoId"": {""0"": ""31""},""rangeId"": {""0"": ""387""},""combinationTreeId"":{""0"":""20"",""@attributes"":{""prio"":1}}},{""geoId"": {""0"": ""31""},""rangeId"": {""0"": ""388""},""combinationTreeId"":{""0"":""20"",""@attributes"":{""prio"":1}}}]",1,"Omega 1,5 Transition Émeraude Très Court",X,56,0,"Omega 1,5 Transition Émeraude Très Court",3.66612E+12
206720,EyeFatigue 050 1.5 TRN GEN 8-Emerald,2314,4,,40,1,0,,YES,ASPHERIC,NONE,,1,NONE,NONE,0,0,0,0,0,0,0,NONE,0,0,0,"[{""geoId"": {""0"": ""25""},""rangeId"": {""0"": ""181""},""combinationTreeId"":{""0"":""21"",""@attributes"":{""prio"":1}}},{""geoId"": {""0"": ""25""},""rangeId"": {""0"": ""182""},""combinationTreeId"":{""0"":""21"",""@attributes"":{""prio"":1}}},{""geoId"": {""0"": ""25""},""rangeId"": {""0"": ""183""},""combinationTreeId"":{""0"":""21"",""@attributes"":{""prio"":1}}},{""geoId"": {""0"": ""25""},""rangeId"": {""0"": ""184""},""combinationTreeId"":{""0"":""21"",""@attributes"":{""prio"":1}}},{""geoId"": {""0"": ""25""},""rangeId"": {""0"": ""628""},""combinationTreeId"":{""0"":""21"",""@attributes"":{""prio"":1}}},{""geoId"": {""0"": ""25""},""rangeId"": {""0"": ""226""},""combinationTreeId"":{""0"":""21"",""@attributes"":{""prio"":1}}}]",1,"Eyefatigue 1,5 Transition Émeraude 0,50",X,34,0,"Eyefatigue 1,5 Transition Émeraude 0,50",3.66612E+12
206721,EyeFatigue 075 1.5 TRN GEN 8-Emerald,2315,4,,40,1,0,,YES,ASPHERIC,NONE,,1,NONE,NONE,0,0,0,0,0,0,0,NONE,0,0,0,"[{""geoId"": {""0"": ""25""},""rangeId"": {""0"": ""181""},""combinationTreeId"":{""0"":""21"",""@attributes"":{""prio"":1}}},{""geoId"": {""0"": ""25""},""rangeId"": {""0"": ""182""},""combinationTreeId"":{""0"":""21"",""@attributes"":{""prio"":1}}},{""geoId"": {""0"": ""25""},""rangeId"": {""0"": ""183""},""combinationTreeId"":{""0"":""21"",""@attributes"":{""prio"":1}}},{""geoId"": {""0"": ""25""},""rangeId"": {""0"": ""184""},""combinationTreeId"":{""0"":""21"",""@attributes"":{""prio"":1}}},{""geoId"": {""0"": ""25""},""rangeId"": {""0"": ""628""},""combinationTreeId"":{""0"":""21"",""@attributes"":{""prio"":1}}},{""geoId"": {""0"": ""25""},""rangeId"": {""0"": ""226""},""combinationTreeId"":{""0"":""21"",""@attributes"":{""prio"":1}}}]",1,"Eyefatigue 1,5 Transition Émeraude 0,75",X,34,0,"Eyefatigue 1,5 Transition Émeraude 0,75",3.66612E+12
206722,EyeFatigue 100 1.5 TRN GEN 8-Emerald,2316,4,,40,1,0,,YES,ASPHERIC,NONE,,1,NONE,NONE,0,0,0,0,0,0,0,NONE,0,0,0,"[{""geoId"": {""0"": ""46""},""rangeId"": {""0"": ""181""},""combinationTreeId"":{""0"":""21"",""@attributes"":{""prio"":1}}},{""geoId"": {""0"": ""46""},""rangeId"": {""0"": ""182""},""combinationTreeId"":{""0"":""21"",""@attributes"":{""prio"":1}}},{""geoId"": {""0"": ""46""},""rangeId"": {""0"": ""183""},""combinationTreeId"":{""0"":""21"",""@attributes"":{""prio"":1}}},{""geoId"": {""0"": ""46""},""rangeId"": {""0"": ""184""},""combinationTreeId"":{""0"":""21"",""@attributes"":{""prio"":1}}},{""geoId"": {""0"": ""46""},""rangeId"": {""0"": ""628""},""combinationTreeId"":{""0"":""21"",""@attributes"":{""prio"":1}}},{""geoId"": {""0"": ""46""},""rangeId"": {""0"": ""226""},""combinationTreeId"":{""0"":""21"",""@attributes"":{""prio"":1}}}]",1,"Eyefatigue 1,5 Transition Émeraude 1,00",X,34,0,"Eyefatigue 1,5 Transition Émeraude 1,00",3.66612E+12
206738,T-One  18 1.5 TRN GEN 8-Emerald,13728,3,,6,1,0,NOT_FOR_NIGHT_DRIVING,YES,ASPHERIC,NONE,,1,NONE,NONE,1,0,0,0,0,0,0,NONE,0,0,0,"[{""geoId"": {""0"": ""43""},""rangeId"": {""0"": ""441""},""combinationTreeId"":{""0"":""21"",""@attributes"":{""prio"":1}}},{""geoId"": {""0"": ""43""},""rangeId"": {""0"": ""442""},""combinationTreeId"":{""0"":""21"",""@attributes"":{""prio"":1}}},{""geoId"": {""0"": ""43""},""rangeId"": {""0"": ""443""},""combinationTreeId"":{""0"":""21"",""@attributes"":{""prio"":1}}},{""geoId"": {""0"": ""43""},""rangeId"": {""0"": ""444""},""combinationTreeId"":{""0"":""21"",""@attributes"":{""prio"":1}}},{""geoId"": {""0"": ""43""},""rangeId"": {""0"": ""714""},""combinationTreeId"":{""0"":""21"",""@attributes"":{""prio"":1}}},{""geoId"": {""0"": ""43""},""rangeId"": {""0"": ""715""},""combinationTreeId"":{""0"":""21"",""@attributes"":{""prio"":1}}},{""geoId"": {""0"": ""43""},""rangeId"": {""0"": ""924""},""combinationTreeId"":{""0"":""21"",""@attributes"":{""prio"":1}}},{""geoId"": {""0"": ""43""},""rangeId"": {""0"": ""925""},""combinationTreeId"":{""0"":""21"",""@attributes"":{""prio"":1}}},{""geoId"": {""0"": ""43""},""rangeId"": {""0"": ""926""},""combinationTreeId"":{""0"":""21"",""@attributes"":{""prio"":1}}},{""geoId"": {""0"": ""43""},""rangeId"": {""0"": ""927""},""combinationTreeId"":{""0"":""21"",""@attributes"":{""prio"":1}}}]",1,"T-One 1,5 Transition Émeraude Long",X,31,0,"T-One 1,5 Transition Émeraude Long",3.66612E+12
206739,T-One  17 1.5 TRN GEN 8-Emerald,13727,3,,6,1,0,NOT_FOR_NIGHT_DRIVING,YES,ASPHERIC,NONE,,1,NONE,NONE,1,0,0,0,0,0,0,NONE,0,0,0,"[{""geoId"": {""0"": ""41""},""rangeId"": {""0"": ""441""},""combinationTreeId"":{""0"":""21"",""@attributes"":{""prio"":1}}},{""geoId"": {""0"": ""41""},""rangeId"": {""0"": ""442""},""combinationTreeId"":{""0"":""21"",""@attributes"":{""prio"":1}}},{""geoId"": {""0"": ""41""},""rangeId"": {""0"": ""443""},""combinationTreeId"":{""0"":""21"",""@attributes"":{""prio"":1}}},{""geoId"": {""0"": ""41""},""rangeId"": {""0"": ""444""},""combinationTreeId"":{""0"":""21"",""@attributes"":{""prio"":1}}},{""geoId"": {""0"": ""41""},""rangeId"": {""0"": ""714""},""combinationTreeId"":{""0"":""21"",""@attributes"":{""prio"":1}}},{""geoId"": {""0"": ""41""},""rangeId"": {""0"": ""715""},""combinationTreeId"":{""0"":""21"",""@attributes"":{""prio"":1}}},{""geoId"": {""0"": ""41""},""rangeId"": {""0"": ""924""},""combinationTreeId"":{""0"":""21"",""@attributes"":{""prio"":1}}},{""geoId"": {""0"": ""41""},""rangeId"": {""0"": ""925""},""combinationTreeId"":{""0"":""21"",""@attributes"":{""prio"":1}}},{""geoId"": {""0"": ""41""},""rangeId"": {""0"": ""926""},""combinationTreeId"":{""0"":""21"",""@attributes"":{""prio"":1}}},{""geoId"": {""0"": ""41""},""rangeId"": {""0"": ""927""},""combinationTreeId"":{""0"":""21"",""@attributes"":{""prio"":1}}}]",1,"T-One 1,5 Transition Émeraude Moyen",X,31,0,"T-One 1,5 Transition Émeraude Moyen",3.66612E+12
